alarm_id,timestamp,source_system,host,service,severity,alarm_type,message,veri_merkezi,kabin,ortam,incident_id
ALM-11083,2026-08-27T03:17:18,Zabbix,ao-041-object,object-store,1,network_flap,Arayuz eth0 link durumu 30 kez degisti,dc1,rack-C,prod,HIST-2026-005
ALM-11065,2026-08-27T03:17:45,Zabbix,ao-003-api,api-gateway,1,ntp_drift,Saat sapmasi 694 ms,dc1,rack-A,prod,HIST-2026-005
ALM-10969,2026-08-27T03:17:56,OBM,ao-050-reconciliation,reconciliation-batch,3,batch_slow,Toplu is calisma suresi 100 dakikaya ulasti,dc2,rack-C,prod,HIST-2026-005
ALM-10976,2026-08-27T03:18:00,Zabbix,ao-051-report,report-batch,3,batch_slow,Toplu is calisma suresi 88 dakikaya ulasti,dc1,rack-A,prod,HIST-2026-005
ALM-11072,2026-08-27T03:18:29,Prometheus,ao-040-message,message-queue,1,backup_warn,Yedekleme 34 dakika gecikmeli,dc2,rack-B,prod,HIST-2026-005
ALM-11067,2026-08-27T03:18:58,Prometheus,ao-055-sms,sms-gateway,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 81 dolu",dc1,rack-B,prod,HIST-2026-005
ALM-11061,2026-08-27T03:18:59,SyslogNG,ao-048-batch,batch-scheduler,3,batch_slow,Toplu is calisma suresi 83 dakikaya ulasti,dc2,rack-A,prod,HIST-2026-005
ALM-11013,2026-08-27T03:19:20,AppDynamics,ao-048-batch,batch-scheduler,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 94",dc2,rack-A,prod,HIST-2026-005
ALM-11034,2026-08-27T03:19:36,Prometheus,ao-051-report,report-batch,4,batch_overlap,Toplu is penceresi cakismasi tespit edildi,dc1,rack-A,prod,HIST-2026-005
ALM-11046,2026-08-27T03:20:03,OBM,ao-031-subscriber,subscriber-db,3,batch_slow,Toplu is calisma suresi 85 dakikaya ulasti,dc1,rack-B,prod,HIST-2026-005
ALM-11018,2026-08-27T03:20:07,AppDynamics,ao-051-report,report-batch,3,cpu_high,CPU kullanimi yuzde 85,dc1,rack-A,prod,HIST-2026-005
ALM-11045,2026-08-27T03:20:23,OBM,ao-050-reconciliation,reconciliation-batch,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 92",dc2,rack-C,prod,HIST-2026-005
ALM-11051,2026-08-27T03:20:33,Zabbix,ao-051-report,report-batch,4,batch_slow,Toplu is calisma suresi 82 dakikaya ulasti,dc1,rack-A,prod,HIST-2026-005
ALM-11010,2026-08-27T03:20:35,Prometheus,ao-032-subscriber,subscriber-db,3,cpu_high,CPU kullanimi yuzde 83,dc2,rack-C,prod,HIST-2026-005
ALM-11076,2026-08-27T03:20:36,AppDynamics,ao-043-load,load-balancer,1,log_rotate,"Log rotasyonu beklenenden uzun surdu, 60 saniye",dc1,rack-B,prod,HIST-2026-005
ALM-11036,2026-08-27T03:20:43,Prometheus,ao-051-report,report-batch,4,batch_overlap,Toplu is penceresi cakismasi tespit edildi,dc1,rack-A,prod,HIST-2026-005
ALM-11015,2026-08-27T03:20:52,Prometheus,ao-048-batch,batch-scheduler,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 79",dc2,rack-A,prod,HIST-2026-005
ALM-11031,2026-08-27T03:20:53,Zabbix,ao-032-subscriber,subscriber-db,4,cpu_high,CPU kullanimi yuzde 87,dc2,rack-C,prod,HIST-2026-005
ALM-11050,2026-08-27T03:21:06,SyslogNG,ao-032-subscriber,subscriber-db,4,batch_slow,Toplu is calisma suresi 83 dakikaya ulasti,dc2,rack-C,prod,HIST-2026-005
ALM-11037,2026-08-27T03:21:09,SyslogNG,ao-050-reconciliation,reconciliation-batch,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 106",dc2,rack-C,prod,HIST-2026-005
ALM-11057,2026-08-27T03:21:13,OBM,ao-031-subscriber,subscriber-db,3,cpu_high,CPU kullanimi yuzde 90,dc1,rack-B,prod,HIST-2026-005
ALM-11028,2026-08-27T03:21:23,AppDynamics,ao-032-subscriber,subscriber-db,4,batch_slow,Toplu is calisma suresi 92 dakikaya ulasti,dc2,rack-C,prod,HIST-2026-005
ALM-11030,2026-08-27T03:21:24,SyslogNG,ao-048-batch,batch-scheduler,4,cpu_high,CPU kullanimi yuzde 96,dc2,rack-A,prod,HIST-2026-005
ALM-11053,2026-08-27T03:21:33,AppDynamics,ao-050-reconciliation,reconciliation-batch,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 90",dc2,rack-C,prod,HIST-2026-005
ALM-11060,2026-08-27T03:21:45,OBM,ao-050-reconciliation,reconciliation-batch,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 100",dc2,rack-C,prod,HIST-2026-005
ALM-11077,2026-08-27T03:22:43,Prometheus,ao-015-subscriber,subscriber-service,2,backup_warn,Yedekleme 35 dakika gecikmeli,dc1,rack-A,prod,HIST-2026-005
ALM-11035,2026-08-27T03:23:30,Zabbix,ao-031-subscriber,subscriber-db,3,batch_slow,Toplu is calisma suresi 95 dakikaya ulasti,dc1,rack-B,prod,HIST-2026-005
ALM-11026,2026-08-27T03:23:40,OBM,ao-031-subscriber,subscriber-db,3,batch_slow,Toplu is calisma suresi 93 dakikaya ulasti,dc1,rack-B,prod,HIST-2026-005
ALM-11038,2026-08-27T03:24:12,OBM,ao-033-subscriber,subscriber-db,4,batch_slow,Toplu is calisma suresi 98 dakikaya ulasti,dc1,rack-A,prod,HIST-2026-005
ALM-11043,2026-08-27T03:24:42,OBM,ao-031-subscriber,subscriber-db,4,cpu_high,CPU kullanimi yuzde 88,dc1,rack-B,prod,HIST-2026-005
ALM-11069,2026-08-27T03:24:46,SyslogNG,ao-034-billing,billing-db,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 81 dolu",dc2,rack-B,prod,HIST-2026-005
ALM-11039,2026-08-27T03:24:49,OBM,ao-050-reconciliation,reconciliation-batch,4,batch_overlap,Toplu is penceresi cakismasi tespit edildi,dc2,rack-C,prod,HIST-2026-005
ALM-11021,2026-08-27T03:25:05,OBM,ao-033-subscriber,subscriber-db,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 78",dc1,rack-A,prod,HIST-2026-005
ALM-11049,2026-08-27T03:25:21,AppDynamics,ao-050-reconciliation,reconciliation-batch,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 97",dc2,rack-C,prod,HIST-2026-005
ALM-11024,2026-08-27T03:25:54,SyslogNG,ao-050-reconciliation,reconciliation-batch,4,batch_overlap,Toplu is penceresi cakismasi tespit edildi,dc2,rack-C,prod,HIST-2026-005
ALM-11027,2026-08-27T03:26:16,Prometheus,ao-051-report,report-batch,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 84",dc1,rack-A,prod,HIST-2026-005
ALM-11017,2026-08-27T03:27:30,Prometheus,ao-048-batch,batch-scheduler,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 90",dc2,rack-A,prod,HIST-2026-005
ALM-11014,2026-08-27T03:27:57,OBM,ao-033-subscriber,subscriber-db,3,cpu_high,CPU kullanimi yuzde 84,dc1,rack-A,prod,HIST-2026-005
